"user_id","doctor_id",
"124126679","[""eeecab22-12af-4eb8-b4b1-ffbe4c43f258000""]",
"124128363","[""1633834f-0c22-4afc-972c-1559af42b451000""]",
"124128527","[""a08fbf06-db2c-408e-887e-fa90be44ffe6000"",""bfcd00dd-c1eb-4691-8a86-15dfe319e322000"",""c7aafb56-25c4-4f9d-9f78-76e0993930ec000"",""f91785b3-7d71-411b-a980-5b22eadc45c9000"",""f66078fc-bd5d-439f-9b5c-eb34db5235ab000""]",
"124129549","[""05E6A3A59018337AE0530F01A8C015FC000""]",
"124129627","[""4dea24ab-491d-4a1f-a451-3c087a24a13e000""]",
"124129632","[""f853c472-8911-4532-b483-86642cb52d83000""]",
"124131247","[""975f33bb-c720-11e1-913c-5cf9dd2e7135000""]",
"124131344","[""93fadede-3707-45e5-9a26-618f203f3fb2000""]",
"124132304","[""1994427b-cb59-4ace-a5cd-b127d01b3eb8000""]",
"124133746","[""d43cae0a-0b86-417d-b05b-a72335c0ef11000""]",
"124134033","[""6a7c875d-a43f-4628-8a29-660186634ffa000""]",
"124136240","[""4f38e205-cecc-40e0-aca4-a24194d293a0000""]",
"124136942","[""006011a3-d02d-4697-8891-ec29719891fc000""]",
"124138636","[""004843ee-7cd1-4926-86cc-a300696f9ed2000"",""ffc8f1fa-71bc-40a7-8dfc-9211fb9836dd000"",""719ca358-65a4-45ed-b0a6-2be4d312294d000""]",
"124138747","[""138181403798579000"",""60c5143e-40b9-45c4-a7b8-949aeb0bb2b8000"",""9e9c6697-b5a4-437a-a26f-17d1816f13f0000""]",
"124140729","[""2291ad42-0552-4f8f-9830-41043627db76000""]",
"124141644","[""c5a97356-3dea-4ef2-b017-a989a04cc6a6000""]",
"124141648","[""9763abdd-c720-11e1-913c-5cf9dd2e7135000"",""9667cab3-c720-11e1-913c-5cf9dd2e7135000""]",
"124142187","[""afb61828-89f8-445b-9073-a64f89b2abef000""]",
"124143566","[""320eb4d2-de15-463b-82e1-380bea3ccbe0000""]",
"124147228","[""9e9c6697-b5a4-437a-a26f-17d1816f13f0000""]",
"124149318","[""00F28353915FBA0AE050A8C00F017471000"",""d0c87d30-2b51-4d19-bfbe-413d2b1b4d6c000""]",
"124149619","[""96768544-c720-11e1-913c-5cf9dd2e7135000""]",
"124150054","[""60320d02-b451-486a-a9a2-3c61d0681c30000""]",
"124151559","[""86b8acf3-d582-4816-952b-5bcf3f207050000""]",
"124152581","[""4c94ec67-2322-4db2-a8f3-949c42a8b283000""]",
"124152806","[""9dec4b15-e3b9-48c3-9439-68a0ea39eb32000""]",
"124153789","[""3790902b-cc43-4b8b-a180-af14c1c57c27000"",""880e38fc-ae44-46c6-b972-cb88706586be000""]",
"124156625","[""45a26540-ea9f-4050-b8ab-46cd5f034360000""]",
"124157270","[""b7ce55d5-1a36-4f95-a4a2-d6f96da255c1000""]",
"124160660","[""29293f54-0c99-41c0-a725-dd982a0ed475000"",""6b03bc60-7fb3-4558-b69b-6ad0a906c932000"",""448dea04-52d2-4bbb-8539-b778bc6fca0d000""]",
"124162445","[""18afb35d-520a-4d28-8e3f-e08f8135b5da000""]",
"12546034","[""6c8b4859-ec17-441e-aac3-745b0604f034000""]",
"12560356","[""8ad406bf-d5f8-41dd-84f8-e1d7e6a5ae81000"",""636ef47d-e0ce-4719-b0da-ca065c33d5e2000""]",
"1268770","[""c70a1f40-c883-4647-8335-2f5b57159b9d000"",""3417b600-b25a-4df9-8b06-2e5006487182000"",""97717420-c720-11e1-913c-5cf9dd2e7135000""]",
"13533606","[""78638dd3-c0a6-4948-8f76-3644bd21e054000""]",
"13651092","[""17975d56-01f8-43c5-b657-8bc4d0b2d761000"",""4f38e205-cecc-40e0-aca4-a24194d293a0000"",""4b0c3ec3-afd1-4a60-b34d-19da447d7f53000"",""fbd4cf90-ff42-4126-9505-cbc107c1880a000"",""dfacfaeb-51b5-4ec0-aa49-2f732ee4011e000""]",
