"target_id","exp_cnt","click_cnt","image_text_price",
"9689b7db-c720-11e1-913c-5cf9dd2e7135000","38","1","35.0000",
"968ad6f0-c720-11e1-913c-5cf9dd2e7135000","61","2","30.0000",
"9692bd65-c720-11e1-913c-5cf9dd2e7135000","18","","50.0000",
"969fb8d7-c720-11e1-913c-5cf9dd2e7135000","51","1","15.0000",
"96b12c3d-c720-11e1-913c-5cf9dd2e7135000","80","","30.0000",
"96b4ae7d-ec4f-48e8-b320-02864837a6e0000","506","6","100.0000",
"96b97e26-c720-11e1-913c-5cf9dd2e7135000","11","","60.0000",
"96bc317d-c720-11e1-913c-5cf9dd2e7135000","11","","40.0000",
"96bda1a6-c720-11e1-913c-5cf9dd2e7135000","15","1","88.0000",
"96c7ea3b-c720-11e1-913c-5cf9dd2e7135000","414","21","70.0000",
"96c848d1-c720-11e1-913c-5cf9dd2e7135000","42","3","30.0000",
"96d4ccbc-c720-11e1-913c-5cf9dd2e7135000","22","","20.0000",
"96ea06e8-c720-11e1-913c-5cf9dd2e7135000","201","17","200.0000",
"970129ea-c720-11e1-913c-5cf9dd2e7135000","12","","30.0000",
"9715395b-c720-11e1-913c-5cf9dd2e7135000","33","","50.0000",
"971eaf24-fe15-4ca7-a47e-ea6a92583fa3000","32","","98.0000",
"972071a3-c720-11e1-913c-5cf9dd2e7135000","73","","",
"972177e5-c720-11e1-913c-5cf9dd2e7135000","29","","30.0000",
"973cca0e-c720-11e1-913c-5cf9dd2e7135000","138","5","20.0000",
"974ab0f5-c720-11e1-913c-5cf9dd2e7135000","13","","50.0000",
"9753df24-c720-11e1-913c-5cf9dd2e7135000","34","6","30.0000",
"97567742-c720-11e1-913c-5cf9dd2e7135000","53","2","500.0000",
"975976f0-c720-11e1-913c-5cf9dd2e7135000","18","","40.0000",
"9761a109-c720-11e1-913c-5cf9dd2e7135000","30","","30.0000",
"976d8784-c720-11e1-913c-5cf9dd2e7135000","29","3","60.0000",
"97701a78-c720-11e1-913c-5cf9dd2e7135000","3282","82","50.0000",
"9771fdeb-c720-11e1-913c-5cf9dd2e7135000","15","1","80.0000",
"97780292-c720-11e1-913c-5cf9dd2e7135000","532","7","50.0000",
"9783ed76-dc92-466a-ae8a-99910cd5757d000","25","2","10.0000",
"979b1a87-c720-11e1-913c-5cf9dd2e7135000","11","","",
"979c40b8-c720-11e1-913c-5cf9dd2e7135000","12","1","30.0000",
"97a90d43-c720-11e1-913c-5cf9dd2e7135000","3694","75","200.0000",
"97f2ce7c-da19-4f1b-ab84-0ffe083886cc000","24","","6.0000",
"9800e56f-7d0d-42f8-bb80-4712a0e9dbb9000","60","1","40.0000",
"9804a135-2afb-4708-91d9-f6b4ab710273000","21","","30.0000",
"9827e9c7-2360-4a49-9e08-037022fdbffb000","168","7","50.0000",
"984ae84d-8db0-460d-961a-b4deb583821c000","39","","20.0000",
"98709ec0-c720-11e1-913c-5cf9dd2e7135000","225","28","800.0000",
"992aa972-9cd6-47b5-a3d9-03d08d9fd742000","232","16","30.0000",
"995f97bf-c98f-4e09-a3a5-d55eb4436fc9000","30","4","20.0000",
"9B5B2ACF5E794988A0F33F18F05A26A5000","16","1","50.0000",
"9aebdbe1-7a6e-47a6-a89a-e19276fb41ee000","11","","20.0000",
"9c99aca3-c05a-46d9-8354-c97f06e07eb1000","319","4","60.0000",
"9c9c8b2e-1675-4a5d-8b48-7f6f158d5515000","14","2","10.0000",
"9c9d455e-1c52-4f6d-a2b0-aaf15b5cace9000","19","","10.0000",
"9cf32489-c8a4-43b9-b2d5-b5f05ffbb934000","36","","20.0000",
"9d8964e8-29f5-467b-b369-ab4548aadf53000","324","8","200.0000",
"9e835845-e15d-4b4b-963b-d8bef45dd2ca000","587","15","20.0000",
"9eb72bb5-bdb3-4724-996e-c2fc4d33b1aa000","14","","30.0000",
"DBB9A31686754ED1B88CFB69ECB2EA23000","17","2","30.0000",
"ED26165FB3D45154E040A8C00F0124FE000","23","","50.0000",
"FEC007C4EAD21EF0E040A8C00F012C86000","19","","",
"FEC007C4F06A1EF0E040A8C00F012C86000","59","1","100.0000",
"FEC007C4F9A61EF0E040A8C00F012C86000","47","1","40.0000",
"a1fabe19-d072-401a-ae98-576f336822e7000","13","1","6.0000",
"a28ef8e9-ce1c-4994-843f-9c0ead8e95e2000","12","","",
"a2b8c002-56a4-4c27-98f9-b6adf529176f000","170","5","20.0000",
"a3c14f96-0b10-4a37-93d8-ef64e9b6e9b2000","137","7","30.0000",
"a4bf32bf-1980-49d3-9347-01320c613d1c000","45","","20.0000",
"a5f3398d-5ad1-45d4-88f4-cd1d6fb987f8000","47","2","50.0000",
"a60aa167-a63d-424c-829a-588af9ba531a000","42","2","60.0000",
"a660b909-f494-4947-991f-5ba79686fa2a000","54","1","30.0000",
"a6ad0bd7-a30f-4484-b19b-578e9f0e8732000","19","","10.0000",
"a70c6f6d-19ba-49db-bea6-dbd143e73895000","17","2","30.0000",
"a88ffee4-9585-4584-bcc2-45f607f44ab8000","69","2","10.0000",
"a8b7a8e5-4bf0-49ef-946a-522f0f66922a000","41","","30.0000",
"a8c4d22e-18a2-439c-bb8e-05587d5ea9eb000","402","16","60.0000",
"a8cef971-c985-483a-ba5a-e83a167ee7b3000","49","","60.0000",
"a985d7db-1308-4eea-827d-9ff62281c446000","45","","20.0000",
"aa9c9f5c-a49a-43f9-9a3b-1cf7c935f025000","39","3","20.0000",
"aadac6d7-b5c0-47a9-901e-c780829569c6000","96","6","30.0000",
"aae70e11-0631-4ea9-9fda-66d07ff16beb000","258","8","20.0000",
"ad1421d4-239d-4e68-af0b-d73862d19f6a000","29","2","30.0000",
"adeba0f0-003e-4998-b82b-cf8b86524f19000","19","5","5.0000",
"ae4f4268-912f-459a-8aaa-b355937f77ab000","29","4","5.0000",
"ae7523c4-2a9e-42fa-a9dc-a3b3278f4511000","32","3","20.0000",
"af163d3d-b010-4ce7-ac4e-fb09f404721c000","15","1","30.0000",
"afb73244-2139-49a2-a3b3-d1b4dc9d7ff7000","20","","30.0000",
"b0040444-2188-456c-a168-a7c0b1f8320d000","561","38","30.0000",
"b04e568f-8385-489c-8665-3319091ccddf000","12","1","20.0000",
"b10fd71c-4a6d-4f6a-aca9-b9abf5554431000","27","","25.0000",
"b111bdce-ef94-4378-a10a-27ddcafb0a4e000","231","10","50.0000",
"b37540fa-197a-4924-a3fc-e2a380fa3ddc000","38","2","30.0000",
"b38334df-7cfb-4caa-b4b8-7484c5435e3c000","899","47","50.0000",
"b3998c08-fd09-40b8-afbd-659ae18282e4000","132","8","50.0000",
"b3e8569c-dc8b-4bd8-bdf8-9772e6734ed3000","13","","20.0000",
"b439d5ee-90c7-4dd5-be32-ac6a697c63d7000","19","","500.0000",
"b4c93930-e792-4da8-8681-cf28caa6ba1a000","53","5","30.0000",
"b4e855f9-112d-4228-a42a-f81adbea5835000","23","","20.0000",
"b56c1cab-0512-406b-8226-fd10065f9139000","3305","139","88.0000",
"b56ed526-246d-4090-8d5c-e5824598cc27000","34","1","20.0000",
"b5832771-23bc-401c-914e-3506e22189fa000","35","1","40.0000",
"b6be359a-20f7-43fd-afeb-61ea35978612000","124","8","15.0000",
"b80cc1bf-9039-4273-8023-e41b8a539f6c000","199","12","300.0000",
"b82db5fb-0e01-4957-bfbc-e8da306c571e000","12","","40.0000",
"b8970a7f-7c35-4a3c-a7a4-aa0d93348350000","61","3","100.0000",
"b93691e1-74ae-4cfb-be6a-a7e9e7227043000","17","","30.0000",
"bab552d0-d389-41e1-a964-5a15ca154f70000","124","6","50.0000",
"babf3074-0c23-4fed-944d-496204ca5367000","35","","",
"bacb25b6-231a-4e51-a58c-f0c853525db7000","102","2","20.0000",
"baccfb31-4a78-4986-95ac-9f388056fefa000","22","","10.0000",
"bad76570-7a62-4fa3-a437-2fc3d8316db4000","15","","20.0000",
"bd04bbdc-cf1e-4bb4-966d-884b859ae0ec000","33","2","10.0000",
"bd95b946-f3ed-454b-9322-c5511b9f25c9000","21","","30.0000",
"be49df0d-1717-4149-8e64-ab3ad6010f08000","45","3","",
"be4de533-30a8-40e1-a014-e986b56e95dd000","18","2","40.0000",
"beb1a83e-e367-4b39-b85b-5647376987d8000","624","96","40.0000",
"bed92da4-dfad-4c18-918d-d19a06ecb75f000","88","3","30.0000",
"bee389be-52b4-4422-981d-7c0fe93d98eb000","13","1","",
"bf125af9-9de1-4223-943d-af70f04c720b000","36","3","30.0000",
"bf9bb7b6-f7fa-4d25-964d-2205672718ee000","12","","20.0000",
"bfd56187-ba91-484d-8faf-13039ad5e571000","1378","128","99.0000",
"c0b624ca-8c38-4f38-99a8-43febf729fdb000","2075","191","100.0000",
"c18b883d-93e6-4202-ab9a-d327f4f6b3f7000","25","2","150.0000",
"c3683ea5-d9a8-4137-9ee2-4f6042f464cd000","365","17","35.0000",
"c38ae25b-2d4e-4f80-b1de-709cc4425860000","124","4","50.0000",
"c41d75cf-7495-4ffd-99f7-6b80ed473820000","11","1","",
"c4239d64-ebfb-456c-8219-1edf06561693000","616","60","100.0000",
"c47f141e-d28b-474e-a17f-b62bb8be5adc000","85","2","80.0000",
"c4b5021d-0a84-4feb-a813-60962baeb30f000","34","1","",
"c511eec1-4ba8-42a5-b3ab-5efb3ab394c1000","47","1","",
"c5d33659-ea62-4114-b475-bbc073d39e9f000","40","3","50.0000",
"c5f5bfe7-09b6-4a57-a8a0-d2d604c8478a000","158","2","20.0000",
"c6b17b23-bd48-4005-a4ec-2e80c72be4e1000","135","13","20.0000",
"c6bc8fcc-0d43-4b29-a4df-1e04dede67f0000","64","","30.0000",
"c785fc4a-be91-43e9-9328-10172fec5c10000","16","1","6.0000",
"c85b0a48-b833-4d44-b781-12689f6e6368000","98","","60.0000",
"c93eef98-b0db-4ab5-b221-2fea6ea74625000","3969","356","200.0000",
"c9a693f9-dd0b-4bd4-9d85-901630b8550c000","120","2","1.0000",
"ca6dc812-1a0c-4f1d-9638-8628aa6ae22c000","13","","30.0000",
"ca70dc16-be64-4163-a543-edb3a31eb344000","812","44","100.0000",
"cac804aa-3cc8-47ee-a983-eb94d088e4d1000","1297","129","60.0000",
"ccbeedf5-e910-48dc-b16d-4fc4563b98c5000","43","","30.0000",
"ccbfd88b-8b6b-4cfd-a29a-5a8392a9fba1000","180","12","30.0000",
"cd80cbf7-be7c-48bd-ab19-60f31ad9864a000","67","8","88.0000",
"cdb10b78-47de-45a8-ac09-9210fcb7ed6d000","77","3","30.0000",
"ce62a451-a599-48ad-bca1-4bb264c1d393000","133","4","30.0000",
"ceb31c6e-bf9d-49a9-97c2-007270689257000","1172","64","50.0000",
"cf625d78-6058-43d3-a649-2622e9ea58df000","239","9","500.0000",
"d02ddde4-f42b-4465-bbfa-0d2e0c1f6bc3000","260","6","30.0000",
"d03a3883-c18c-4155-b8dc-8e731ce84b86000","20","2","",
"d1227c85-c198-44b6-8f62-58fa81e2bda6000","38","","20.0000",
"d185c3eb-bbc2-4980-8756-ad23687d6745000","12","","30.0000",
"d3a258cd-5058-426c-a386-52ddc1ea2cbe000","18","","30.0000",
"d4d000ac-eb61-487d-9017-a4bc5a621086000","21","2","10.0000",
"d563a340-4ae0-42bc-8d71-41129e141ed0000","47","","",
"d5a26d2e-cfd7-4461-b29c-d86d24426725000","26","1","50.0000",
"d7dab2be-ce70-4708-997d-5b7b1335fed2000","24","1","30.0000",
"d836c559-6cd3-4fa2-95b0-28036bdbb71e000","459","24","20.0000",
"d8eccf3b-4a8e-4cc2-92d6-22136555e31a000","27","3","10.0000",
"d9f668ab-e83a-4b52-b27d-17c1a10f2751000","57","3","50.0000",
"da78b9ec-70f5-418d-bbcc-d3f3fb44c473000","655","32","200.0000",
"da9c7e14-b1de-44e2-9e9c-d4fe2d181a60000","29","3","30.0000",
"dad8c2d0-408f-4590-961b-21d46bf791a1000","21","2","",
"db09ffc7-9f80-44c6-b128-c9f9e6d3fe13000","16","","",
"dbbb60b4-0e1d-4b02-ad6f-39b7c9c6857c000","11","1","30.0000",
"dbc56c88-1415-4349-96dd-899c8357768c000","999","36","20.0000",
"dca00ea0-cab5-4585-ba6d-123817136092000","106","5","30.0000",
"dca86295-ea73-4be8-a389-d4d840ad5a19000","116","","50.0000",
"dd446d44-44ac-41b0-8da3-cdba710d3ae3000","230","11","20.0000",
"dd4c5331-51e7-492f-94dc-6b6582a0361c000","27","1","40.0000",
"de1f7933-3644-4151-acbe-491a25b107c5000","70","1","200.0000",
"deb36d85-8756-4ec0-aa30-2f734d44ab96000","86","9","20.0000",
"df781f1c-df05-4f98-8094-a4b939493c25000","11","1","100.0000",
"e1560ccf-b4cc-46de-800c-6340a3eb9448000","11","1","30.0000",
"e22d0c3c-86ad-4fe9-9ee6-39aa5bccec03000","72","7","60.0000",
"e2f01842-b408-445b-8270-904041603144000","27","3","50.0000",
"e4171217-2f25-41e3-a727-b6cead443229000","12","","30.0000",
"e431871a-d9c5-4178-a717-9e1ff4de233d000","230","23","30.0000",
"e4c48417-7b19-43fb-b70d-3fa2d9966da9000","12","","30.0000",
"e5489aa5-c307-40ea-a0e5-06af5dda7aee000","38","","60.0000",
"e55a4908-f32b-401c-81c5-0eb17d4a3ebd000","127","29","20.0000",
"e568b09d-871c-47df-bd55-f6ae261978e7000","11","1","30.0000",
"e5b2fb9b-4a37-419c-9243-2c18591e3e19000","45","1","39.0000",
"e5cfbac3-d38b-4b30-9130-6c99d87fc7a8000","72","5","50.0000",
"e5dd0fce-199e-48a7-a166-4290eedeea6b000","303","9","0.0000",
"e74ffc80-0e03-4bbe-9175-fe474c8fe405000","11340","572","200.0000",
"e7f3f4b9-1257-49c7-b519-4b1906eefcea000","29","2","10.0000",
"e8101d89-0cc8-40aa-97dd-a8f37106ee6d000","1732","43","100.0000",
"e9151213-f2b8-4bd3-a942-d4095fe82ac9000","14","1","30.0000",
"ea04f13f-feba-4c51-b3da-e3fc766cf0c4000","138","8","68.0000",
"eb6d6360-825b-446d-8949-b5fd556601b9000","449","33","240.0000",
"ebe3a8a4-3191-4f0d-991e-a6198fa31cc4000","178","7","25.0000",
"eca289b8-ee64-4386-b396-4bb0e6967124000","48","5","15.0000",
"eca77ece-d92c-4e75-995d-1d20d3aef9b7000","48","1","40.0000",
"ecc8a2ce-3826-46f7-8253-8107c0ebc667000","18","1","30.0000",
"ed934f37-4ba8-4417-8e48-68d56b552832000","343","32","50.0000",
"eda30abd-772a-427c-9b27-1631f7765e22000","248","6","30.0000",
"ee02e69d-f7bb-4a69-b4f3-ca2b3b40b798000","14","","",
"eef3307f-a681-4333-8882-6a2d75dd5450000","11","","40.0000",
"efac84e9-7279-45e1-a1a0-2d78e6b15d00000","48","","20.0000",
"f028f836-7c1d-466f-9824-b5a094a48c62000","44","2","30.0000",
"f02a400d-6cb4-480c-a319-a8b91a235565000","18","4","30.0000",
"f06d480b-86fc-41f9-93f7-6e5da0079bcc000","1013","47","60.0000",
"f15abd85-7f70-402a-b298-ea1d892891c2000","13","","",
"f1b5d27a-74af-4a6f-9d85-63d8d0994b0c000","52","2","50.0000",
"f2d90597-4f15-44b3-b456-f1e2ee3d387e000","156","15","150.0000",
"f3123071-91f9-4cc9-9be2-88190363dd29000","811","114","350.0000",
"f346da75-c91b-4d95-8847-27b68619c78a000","15","3","30.0000",
"f37fdceb-e80c-45b0-8810-beb3f86c2878000","100","10","50.0000",
"f46ae7cc-7e24-4465-a3f2-270c0ac7be69000","23","3","20.0000",
"f4827252-d1af-4c8c-9122-880e1128d4e1000","69","2","30.0000",
"f4a19a4f-612d-4783-9a14-0fc433245fac000","20","","12.0000",
"f53338b8-1824-4e28-ae70-62ab3c4448a4000","105","9","30.0000",
"f70eac13-ac65-425d-9a27-ad58b3db4bb3000","51","2","30.0000",
"f770a92a-d3d0-459b-b8c7-ee2bc4ff5be1000","15","","",
"f86a2e50-8e6e-4755-a9e3-32d3410f4262000","2554","108","100.0000",
"f8ef9974-e90c-44c8-af2a-20cd2a96b9a0000","289","23","90.0000",
"f98093ff-9cc8-491a-8a03-274cf576652f000","94","6","30.0000",
"f9d85983-9879-4c58-9fb6-74ebad7cbaf3000","134","8","100.0000",
"fb7c0f97-2365-4245-8ec1-236b60fb7abc000","16","2","20.0000",
"fba94a0d-dd68-4f36-963a-384007c018fb000","40","","30.0000",
"fcc11576-7bc3-495a-94a4-b0b87b8a137f000","171","4","60.0000",
"fce84fba-bf85-4dcf-8572-c3f87ad3bd5b000","39","","50.0000",
"fd2e0449-742c-4859-8d99-8ed433128dcf000","28","","15.0000",
"fd8d668c-16ee-43de-9464-ea6c4c940c19000","90","9","80.0000",
"fe2f2ee0-53e0-499d-bd99-9b0b788019f3000","860","58","150.0000",
"fe41ae16-b09c-4563-a5d0-fa2aced3983f000","364","5","20.0000",
"fec91996-fbf7-49ab-802e-5be1408911d1000","16","","",
"ff42fa06-4a03-46c5-8a24-9ae9f9d99013000","581","91","500.0000",
"ffbd65e2-f5b6-42a0-8054-dff3e7fa2b07000","624","24","100.0000",
"ffdebd4f-5a12-47d5-b6c7-9da4e6fd4594000","482","36","1.0000",
"fff57998-22cf-4ff7-9672-3793b32063d7000","86","1","100.0000",
"0007321c-70bc-4141-95e1-5f004cb1800b000","35","","15.0000",
"00805c24-ecdc-41cf-a78d-de42aea80085000","31","1","",
"00F283538583BA0AE050A8C00F017471000","87","6","50.0000",
"00F28353862CBA0AE050A8C00F017471000","11","","",
"00F2835388A8BA0AE050A8C00F017471000","24","","50.0000",
"00dd6277-ffe8-484d-9d4f-04ecaa620513000","918","55","60.0000",
"014077ae-0b0a-4179-b4fb-9c223b2a5564000","23867","1154","100.0000",
"0222a07c-44e6-4b80-91f2-c7b3410eb792000","465","12","30.0000",
"02bfec2a-d43f-4614-88df-c56f02ff608d000","13","","20.0000",
"033C9082E4221F26E0530F01A8C0F578000","58","","20.0000",
"039e397d-ee7c-40ed-8122-96b38552a38f000","15","","15.0000",
"03C75DAD3B3D10C7E0530F01A8C0CA32000","12","","",
"03c1a00d-96fc-4eb7-86cf-b5958827b0fb000","12","","",
"054631d0-1f1c-4292-849e-b6f90d5a15d5000","15","1","",
"05E6A3A56F74337AE0530F01A8C015FC000","23","1","30.0000",
"05c2a99b-0304-4499-9dd3-f328a3c006d6000","58","1","50.0000",
"06e02e93-2afc-4252-be03-f6d779aa057f000","105","7","20.0000",
"070b6e16-3df1-4d48-8c2a-0a3a8cc0fc6e000","1222","92","50.0000",
"07f28467-91af-4fc2-94a0-177e8a03d24e000","902","49","49.0000",
"07faa103-004c-493e-ab47-f29b59aef05b000","41","","20.0000",
"089dc2b1-5692-4a4e-bfb2-cdf913f75ad3000","78","1","15.0000",
"08a78da7-dff6-4d60-81d4-0fbf23c53b8f000","17","","25.0000",
"098e9b98-aeba-4d50-b13f-fa608fb5a727000","12","","30.0000",
"0b125417-eb47-42a8-99d2-bda1708adc75000","4925","117","50.0000",
"0b306f6b-294a-4fcc-af40-1e3e26b34a23000","12","","20.0000",
"0b470d51-33de-490f-8b2c-c1dafbf8adc1000","21","","20.0000",
"0b654ea8-22f0-4f7b-9af4-d9629e7efbc6000","53","","30.0000",
"0bf3ecc6-f554-41b2-89aa-771227b80cfe000","244","8","20.0000",
"0c6a7981-e8a4-41df-ab6b-f785693fefd6000","121","3","12.0000",
"0d0a3b33-df4d-47e9-bad4-7991635e3b21000","46","","30.0000",
"0d0f1f12-ed82-478d-a26c-5be18ca69c95000","63","2","15.0000",
"0e999c51-812d-4d1f-b9ba-518eebae3fdd000","44","4","15.0000",
"0eaf94fa-8d30-4f0a-a6df-3fbc8ec6a3ce000","14","","5.0000",
"0ee35462-e5a3-4de3-930a-816864df0a8d000","15","","30.0000",
"0f549505-d99c-46e9-a0ac-62f3a11c9408000","12","1","",
"0fcbcd15-b0d4-4be1-985d-b1ee8164eaae000","14","","",
"11ab810f-4ed5-48d1-842a-a3b3200f3523000","578","45","50.0000",
"11f3b270-9782-40d1-942e-0164e0f68181000","68","2","20.0000",
"126813170391742000","5500","365","280.0000",
"12747aa9-f7a4-40a2-a68f-693bd86f6b06000","62","1","30.0000",
"127556048265596000","329","20","100.0000",
"12dea4f5-834e-44b6-8138-78cff7c28f23000","67","2","50.0000",
"12e988c3-c25e-4de3-9ef8-fba1e461d1bb000","431","19","200.0000",
"130707076838039000","47","2","100.0000",
"132299041257154000","4354","175","199.0000",
"137237108859364000","382","14","80.0000",
"137e77eb-5b10-43ff-9598-96fbe41a3815000","11","","10.0000",
"13feed90-88ae-4d64-9e0f-48b3fe9df534000","25","","21.0000",
"1409764d-f5b7-41b7-bbb6-928cc4cc394d000","719","73","150.0000",
"141135277365043000","922","48","50.0000",
"1418ce08-2d89-4bdb-afb4-a9f4ff2344db000","16","","",
"142131659331727000","91","10","20.0000",
"142899442583117000","37","3","39.0000",
"14b1bedf-813f-40a9-91f9-29538bd43392000","19","","25.0000",
"15280d90-2edb-449b-807c-0137ca892b4a000","111","1","",
"1564516e-89e2-41cb-a2ff-e9e7e3654d4b000","32","3","25.0000",
"15bac0ca-8876-4fad-a127-e7c064665b34000","256","16","150.0000",
"162ae543-10fa-4882-9e92-90973d215aae000","76","4","48.0000",
"16d221a1-6779-461d-8b3e-dbd0fa1446e2000","12","","",
"17a437a7-d7f7-4c4b-8e09-1323ecb9b566000","39","","30.0000",
"17bab694-f663-4001-be20-ffeaa422967c000","16","5","30.0000",
"17e540ab-efa0-499c-a3fd-503620903f6f000","53","","30.0000",
"184fe27e-688a-4d08-a8f1-6313e1b260e9000","13","","500.0000",
"18aefc8f-d042-430b-a8f1-598fbde72375000","20","","",
"18b68cf5-1fb1-428c-b7a5-533bd84927a0000","26","1","",
"18d76157-67fc-4742-b34d-8f44e4bdbc5e000","21","4","500.0000",
"18e67e7a-a699-4a14-8243-536b29db84f2000","28","4","200.0000",
"18f9160a-62a2-4769-ace4-b8da728ada8a000","96","2","",
"192aba54-89e6-40bf-a9bc-84c8413572e8000","18","","",
"19f7b099-181a-4f87-9cb4-f5288692217f000","172","3","20.0000",
"1a2638fa-0fd2-47b5-b45b-a0fb9a2aca99000","14","","15.0000",
"1ac8a2f3-88bf-401d-b403-a12bdda3d3b9000","314","10","25.0000",
"1be8cda8-84f4-410c-bfd0-2bfb65e6335a000","24","2","20.0000",
"1c9896e7-ddd2-435c-8fc9-0968320edc74000","159","3","20.0000",
"1ce6adeb-e3c9-4ddf-a6d2-8093c3334eec000","126","8","200.0000",
"1d51725d-4fda-45e6-86f8-18ac1be9ee95000","857","30","50.0000",
"1d70e575-f8e6-4d5b-8d41-3f29f4994438000","11","","20.0000",
"1e5583d5-143d-4c27-aa70-6c1221051539000","22","","",
"1eb738cb-58f6-426f-a3fe-19c807eadbd1000","13","1","30.0000",
"1ebf2e4b-eef4-4d8c-955f-7e76a28ccf46000","164","4","30.0000",
"1edd46fd-d59f-44a5-a096-ef8844a16f76000","169","7","100.0000",
"2046f0ac-6516-4b3a-af8f-b680bba3b616000","53","2","10.0000",
"208ceea9-6e8e-406e-a300-392899f70590000","76","2","100.0000",
"211ae564-336e-4f85-9f2d-601cf2b23dd6000","47","4","20.0000",
"21a8e08c-7196-4112-b66a-1b7acce0bae6000","12","","",
"22599aae-7b57-4aed-aa1c-2283f6c81a2e000","28","3","",
"228bff5a-e4d8-4931-be70-a57532d08c79000","104","2","20.0000",
"23e3534d-c43b-408c-b9c9-3a90ca82b636000","935","77","60.0000",
"24b8c4b1-8c06-42f4-be7a-a2942174542a000","85","1","10.0000",
"256e62de-84f0-4c70-948d-47fda5234331000","27","","",
"260b21b6-d884-401f-8c3b-33c42e2781e3000","12","","50.0000",
"27a1e6c6-f990-4bf0-95f2-f06b065f13a3000","36","1","50.0000",
"27e76ac8-00b2-4a61-9b1f-ec6481c57c65000","15","1","10.0000",
"282b6788-74c2-4999-b0f4-194688c9bd18000","63","2","60.0000",
"28de3172-3ffe-4231-9d8b-da0c624bc80c000","663","19","89.0000",
"28ef3ee0-ab5c-42e4-a398-202585bfee17000","14","","",
"2907ebef-09bf-41f6-bcd5-62e6abf25186000","43","","0.0000",
"294e9829-afa4-4134-9a48-06abac9cdff0000","22","","20.0000",
"2954d6d5-4263-47ed-90d9-2f6d20729eaf000","32","","20.0000",
"29879a11-1d9a-43db-9023-e516343b02e5000","41","2","39.0000",
"298ad9c8-b78a-4113-8fd1-644f2a4fd23f000","16","","20.0000",
"29a52640-8161-4df5-a6a5-0184c1323de9000","262","6","50.0000",
"29ce4e9b-2fab-4f73-9525-250f97fa1ce3000","102","","20.0000",
"2a252007-ad1a-46fe-8937-2a87afc430c2000","16","1","25.0000",
"2a6aa816-e340-4dc4-977e-0faeef64ad09000","11","","40.0000",
"2a789cee-be3d-44d6-a7a7-434e0b160aec000","12","","20.0000",
"2ab1428e-0065-4d77-8ee7-727a8b38b5ca000","1162","73","180.0000",
"2aba22ba-cbd2-4ff9-b9dd-453525f6462f000","48","2","20.0000",
"2aea6483-9432-4709-b085-118478fadece000","19","1","19.0000",
"2b003f94-94df-4bbe-bbaa-a343de2dc92f000","169","2","50.0000",
"2b892362-f4a0-4e9d-9172-eb5c25ffedb0000","18","2","",
"2be58d42-0746-4895-a931-ad0d7f8dfc16000","15","2","30.0000",
"2ce97f42-0491-46e1-920c-252350057f05000","370","43","100.0000",
"2ceed847-1cb1-41e5-933a-f5f4794a9e83000","33","1","30.0000",
"2d02d551-db75-4161-89b2-75f3d41a980e000","45","","20.0000",
"2db4c88d-4007-4ec6-a37b-c8151f15f524000","24","","20.0000",
"2eac2f89-252f-49ef-9916-e0de6bf58816000","65","4","200.0000",
"2ff6b44c-9f5e-4d52-b889-d357ff3151eb000","13","","",
"30527aa9-1383-4107-9e21-656f160cef2f000","19","2","50.0000",
"30a8397b-525f-42fa-a61e-832dcd351a56000","31","","20.0000",
"312a7213-fce7-4973-883b-b9acdb2b73a2000","34","3","50.0000",
"359b1bd0-91d2-44e4-92fd-622e44025f1c000","280","2","30.0000",
"35f6e9a7-e8dc-4b44-8b23-f2c97b177ebd000","87","3","19.0000",
"3607b1cd-6bcd-49e2-8bbe-f433085de62c000","37","1","50.0000",
"3611cdb4-04e6-48f4-b287-7ebccf72be2f000","69","8","20.0000",
"380588b0-02c7-48c0-b32f-4ec963abde3f000","27","","20.0000",
"380fb008-ebef-422f-b1a3-86d398ae87a1000","12","1","",
"387dfc4a-efc7-402f-9050-27d315d7984c000","364","18","50.0000",
"3895d0d4-bc15-406b-8ad4-572b443bfc8a000","37","1","65.0000",
"3988bb24-97cc-48b3-868a-956ef233d517000","100","3","200.0000",
"3a15aaa8-c7d4-4fbf-8170-e00cef842d5d000","6077","425","300.0000",
"3ce15954-783e-4005-96cb-346810d28072000","22","","10.0000",
"3d343c88-2ff6-4007-9c54-d8bb9b84f552000","90","2","20.0000",
"3de8b8e3-41ce-4a0c-8d0d-bc4b5f520db1000","72","1","20.0000",
"3df5773e-049c-45a6-83f3-7b994ea11810000","82","4","39.0000",
"3e5ec1ac-62c1-4fef-b224-1c9f4aa464da000","38","","20.0000",
"3eac309e-0feb-468b-a8a6-98de06275ff5000","15","2","30.0000",
"3eae8c67-1523-4e9c-8a91-e9e727437edf000","77","1","30.0000",
"3eb8ae00-e6d3-40f1-9ad1-4d4d85c6c34f000","25","1","100.0000",
"3efe08c8-ac55-4db8-bb5a-9a92bfe92eec000","87","2","300.0000",
"3f29f367-76ca-4aea-b291-490aa7252591000","58","","10.0000",
"3f5bc5ae-25fe-4284-9acd-ed0fcf659d0f000","18","","30.0000",
"3f744e4e-fe0c-4229-9aa1-67ecbc5ed423000","447","46","100.0000",
"3f7a72f2-440d-4940-885e-20d952dc774a000","307","6","30.0000",
